-0,0,0,57056,18.213,0,99971
-0.037415,-3.1452e-11,11.823,31989,11.012,0.00035606,99971
0.041847,-6.4272e-12,13.911,4476,2.7137,0.00015233,99971
0.12612,-4.2473e-11,13.518,5773.9,3.2558,0.00017124,99971
0.12231,-3.8479e-11,10.657,33527,11.247,0.00035559,99971
-0,0,0,57537,17.599,0,99971
-0,0,0,57056,18.213,0,99971
-0.037415,-3.1452e-11,11.823,31989,11.012,0.00035606,99971
0.041847,-6.4272e-12,13.911,4476,2.7137,0.00015233,99971
0.12612,-4.2473e-11,13.518,5773.9,3.2558,0.00017124,99971
0.12231,-3.8479e-11,10.657,33527,11.247,0.00035559,99971
-0,0,0,57537,17.599,0,99971
-0,0,0,58188,18.454,0,99969
-0.015417,-7.4423e-11,11.88,32866,11.329,0.00036877,99969
0.037861,-1.9858e-11,14.234,4942,3.046,0.000174,99969
0.097402,-6.4458e-11,13.688,6047,3.5471,0.00019366,99969
0.0777,-6.8363e-11,10.402,32236,11.112,0.00036327,99969
-0,0,0,54719,17.018,0,99969
-0,0,0,58188,18.454,0,99969
-0.015417,-7.4423e-11,11.88,32866,11.329,0.00036877,99969
0.037861,-1.9858e-11,14.234,4942,3.046,0.000174,99969
0.097402,-6.4458e-11,13.688,6047,3.5471,0.00019366,99969
0.0777,-6.8363e-11,10.402,32236,11.112,0.00036327,99969
-0,0,0,54719,17.018,0,99969
-0,0,0,58158,18.447,0,99967
-0.0047999,-9.6153e-11,11.918,33004,11.444,0.00037637,99967
0.027394,-4.8645e-11,14.421,5184.4,3.2681,0.00019152,99967
0.06429,-7.7723e-11,13.765,6079.9,3.7129,0.00021112,99967
0.044203,-6.6397e-11,10.227,30696,10.864,0.00036649,99967
-0,0,0,51750,16.398,0,99967
-0,0,0,58158,18.447,0,99967
-0.0047999,-9.6153e-11,11.918,33004,11.444,0.00037637,99967
0.027394,-4.8645e-11,14.421,5184.4,3.2681,0.00019152,99967
0.06429,-7.7723e-11,13.765,6079.9,3.7129,0.00021112,99967
0.044203,-6.6397e-11,10.227,30696,10.864,0.00036649,99967
-0,0,0,51750,16.398,0,99967
-0,0,0,58182,18.453,0,99965
-0.00044538,-8.7755e-11,11.967,33120,11.53,0.00038189,99965
0.01878,-5.6263e-11,14.549,5349.5,3.4329,0.00020547,99965
0.039686,-6.346e-11,13.812,6096.6,3.8387,0.00022527,99965
0.024549,-3.5184e-11,10.128,29786,10.725,0.00036954,99965
-0,0,0,50021,16.031,0,99965
-0,0,0,58182,18.453,0,99965
-0.00044538,-8.7755e-11,11.967,33120,11.53,0.00038189,99965
